ID,artist,jpg url,born-died,period,school
Medieval_204,MARTINO DI BARTOLOMMEO,https://www.wga.hu/art/m/martino/assumpt1.jpg,(active 1389-1435),Medieval,painter
Medieval_205,"SERRA, Pedro",https://www.wga.hu/art/s/serra/pedro/madonna.jpg,(active 1363-1399),Medieval,painter
Medieval_206,CIMABUE,https://www.wga.hu/art/c/cimabue/crucifix/cruci_a.jpg,(c. 1240-c. 1302),Medieval,painter
Medieval_207,GIOVANNI DA MILANO,https://www.wga.hu/art/g/giovanni/milano/panels/polyptyc.jpg,(active 1350-69),Medieval,painter
Medieval_208,PALMERINO DI GUIDO,https://www.wga.hu/art/p/palmerin/2nichola.jpg,(active around 1300),Medieval,painter
Medieval_209,DEODATO DI ORLANDI,https://www.wga.hu/art/d/deodato/grado1.jpg,(doc. 1284-1315),Medieval,painter
Medieval_210,GIOVANNI DEL BIONDO,https://www.wga.hu/art/g/giovanni/biondo/virgin_a.jpg,(active 1356-1392),Medieval,painter
Medieval_211,MASTER of the Life of Saint John the Baptist,https://www.wga.hu/art/m/master/life_bap/scene.jpg,(active 1325-1350),Medieval,painter
Medieval_212,NICCOLÒ DI BUONACCORSO,https://www.wga.hu/art/n/niccolo/buonacco/panel11.jpg,(active 1356-1388),Medieval,painter
Medieval_213,DIETISALVI DI SPEME,https://www.wga.hu/art/d/dietisal/crypt2.jpg,(active 1250-1291),Medieval,painter
Medieval_214,TADDEO DI BARTOLO,https://www.wga.hu/art/t/taddeo/virgin.jpg,(1362/63-1422),Medieval,painter
Medieval_215,SEGNA DI BUONAVENTURE,https://www.wga.hu/art/s/segna/pentapt1.jpg,(doc. 1298-c. 1331),Medieval,painter
Medieval_216,JEAN DE BEAUMETZ,https://www.wga.hu/art/j/jean/beaumetz/christ_d.jpg,(died 1396),Medieval,painter
Medieval_217,COLA DI PETRUCCIOLI,https://www.wga.hu/art/c/cola_p/chastity.jpg,(active 1372-1401),Medieval,painter
Medieval_218,"AVANZI, Jacopo",https://www.wga.hu/art/a/avanzi/santo1.jpg,(active 1363-1384),Medieval,painter
Medieval_219,SIMONE MARTINI,https://www.wga.hu/art/s/simone/4altars/4orvieto/12orviet.jpg,(1280/85-1344),Medieval,painter
Medieval_220,"RUSUTI, Filippo",https://www.wga.hu/art/r/rusuti/facade2.jpg,(active c. 1297-1317),Medieval,painter
Medieval_221,"BONSI, Giovanni",https://www.wga.hu/art/b/bonsi/stbartolo.jpg,(active 1351-1375),Medieval,painter
Medieval_222,MATTEO DI PACINO,https://www.wga.hu/art/m/matteo_p/cosmasda.jpg,(active 1359-1374),Medieval,painter
Medieval_223,ANDREA di Vanni d'Andrea,https://www.wga.hu/art/a/andrea/vanni/s_james.jpg,(c. 1332-1414),Medieval,painter
Medieval_224,MASTER of Saint Cecilia,https://www.wga.hu/art/m/master/cecilia/franc28.jpg,(active 1300-1320),Medieval,painter
Medieval_225,"BERLINGHIERI, Bonaventura",https://www.wga.hu/art/b/berlingh/stfranci.jpg,(active 1230s),Medieval,painter
Medieval_226,ALTICHIERO da Zevio,https://www.wga.hu/art/a/altichie/2/3giacom2.jpg,(c. 1330-c. 1390),Medieval,painter
Medieval_227,PAOLO DI GIOVANNI FEI,https://www.wga.hu/art/p/paolo/fei/lactans.jpg,(c. 1345-c. 1411),Medieval,painter
Medieval_228,"SEMITECOLO, Nicoletto",https://www.wga.hu/art/s/semiteco/2christi.jpg,(active 1353-1370),Medieval,painter
Medieval_229,TURINO VANNI,https://www.wga.hu/art/t/turino/virgin.jpg,(c. 1348-after 1438),Medieval,painter
Medieval_230,GUIDO DI GRAZIANO,https://www.wga.hu/art/g/guido_g/francis1.jpg,(active 1275-1300),Medieval,painter
Medieval_231,MARTINO DA VERONA,https://www.wga.hu/art/m/martinov/pulpit5.jpg,(d. 1412),Medieval,painter
Medieval_232,"RITZOS, Andreas",https://www.wga.hu/art/r/ritzos/mother1.jpg,(c. 1422-c. 1492),Medieval,painter
Medieval_233,"BUFFALMACCO, Bounamico",https://www.wga.hu/art/b/buffalma/2lastju5.jpg,(active 1315-1336),Medieval,painter
Medieval_234,"TORRITI, Jacopo",https://www.wga.hu/art/t/torriti/other/0view2.jpg,(active c. 1270-1300),Medieval,painter
Medieval_235,"AKOTANTOS, Angelos",https://www.wga.hu/art/a/akotanto/congrega.jpg,(?-c. 1457),Medieval,painter
Medieval_236,TOMMASO DA MODENA,https://www.wga.hu/art/t/tommaso/cardinal.jpg,(c. 1325-1379),Medieval,painter
Medieval_237,"GIOVANETTI, Matteo",https://www.wga.hu/art/g/giovanet/annuncia.jpg,(c. 1300-c. 1368),Medieval,painter
Medieval_238,CENNI di Francesco di Ser Cenni,https://www.wga.hu/art/c/cenni/humility.jpg,(active 1369-1415),Medieval,painter
Medieval_239,LIPPO DI DALMASIO,https://www.wga.hu/art/l/lippo_d/humili1.jpg,(c. 1350-1410),Medieval,painter
Medieval_240,MASTER of St Francis,https://www.wga.hu/art/m/master/francis/zcruci2.jpg,(active c. 1260-1280),Medieval,painter
Medieval_241,MASTER of the Trebon Altarpiece,https://www.wga.hu/art/m/master/trebon/roudnice.jpg,(active 1380-1400),Medieval,painter
Medieval_242,PUCCIO DI SIMONE,https://www.wga.hu/art/p/puccio/coronati.jpg,(active 1343-1357),Medieval,painter
Medieval_243,MASTER of the Berswordt Altarpiece,https://www.wga.hu/art/m/master/bersword/berswor2.jpg,(active 1390s),Medieval,painter
Medieval_244,MASTER of the Albertini,https://www.wga.hu/art/m/master/albertin/virgin1.jpg,(active 1310s),Medieval,painter
Medieval_245,UGOLINO DI NERIO,https://www.wga.hu/art/u/ugolino/nerio/1/4prede6.jpg,(active 1317-1339/49),Medieval,painter
Medieval_246,"ODERISI, Roberto d'",https://www.wga.hu/art/o/oderisid/humility.jpg,(active c. 1330-1382),Medieval,painter
Medieval_247,GIUNTA PISANO,https://www.wga.hu/art/g/giunta/crucifix.jpg,(active c. 1229-c. 1254),Medieval,painter
Medieval_248,NICCOLÒ DI TOMMASO,https://www.wga.hu/art/n/niccolo/tommaso/bridget.jpg,(active 1350-1380),Medieval,painter
Medieval_249,"CAVALLINI, Pietro",https://www.wga.hu/art/c/cavallin/mosaic/0view.jpg,(active 1273-1308),Medieval,painter
Medieval_250,NICCOLÒ DI SEGNA,https://www.wga.hu/art/n/niccolo/segna/virgchil.jpg,(active 1331-1345),Medieval,painter
Medieval_251,MASTER of Magdalen,https://www.wga.hu/art/m/master/magdalen/virgin_1.jpg,(active c. 1265-1290),Medieval,painter
Medieval_252,MASTER of 1336,https://www.wga.hu/art/m/master/1336/madonna1.jpg,(active 1301-1350),Medieval,painter
Medieval_253,"SERAFINI, Serafino",https://www.wga.hu/art/s/serafini/s_louis2.jpg,(c. 1324-c. 1393),Medieval,painter
Medieval_254,"BARONZIO, Giovanni",https://www.wga.hu/art/b/baronzio/colomba2.jpg,(active c. 1326-c. 1362),Medieval,painter
Medieval_255,GENTILE DA FABRIANO,https://www.wga.hu/art/g/gentile/various/annunci.jpg,(1370-1427),Medieval,painter
Medieval_256,MASTER of the Pesaro Crucifix,https://www.wga.hu/art/m/master/pesaro/crucifix.jpg,(active 1380-1400),Medieval,painter
Medieval_257,MEMMO DI FILIPPUCCIO,https://www.wga.hu/art/m/memmo/eroticsd.jpg,(active 1288–1324),Medieval,painter
Medieval_258,"MAZZA, Tommaso del",https://www.wga.hu/art/m/mazza_t/triptyc1.jpg,(active 1375-1391),Medieval,painter
Medieval_259,MASTER of the Clarisse Panel,https://www.wga.hu/art/m/master/clarisse/virgin6.jpg,(documented 1274-1281),Medieval,painter
Medieval_260,BARNA DA SIENA,https://www.wga.hu/art/b/barna/newtest.jpg,(active mid-14th cent.),Medieval,painter
Medieval_261,NICCOLÒ DI SER SOZZO,https://www.wga.hu/art/n/niccolo/sozzo/virgin_a.jpg,(?-1363),Medieval,painter
Medieval_262,MASTER of the Pietà,https://www.wga.hu/art/m/master/pieta/detroit2.jpg,(active 1350-1375),Medieval,painter
Medieval_263,FRANCESCO DA RIMINI,https://www.wga.hu/art/f/franceso/012/clare2.jpg,(active 1320-1348),Medieval,painter
Medieval_264,JACOPO DI CIONE,https://www.wga.hu/art/j/jacopo/cione/2/polypty1.jpg,(c. 1325-c. 1399),Medieval,painter
Medieval_265,"NICOLAU, Pere",https://www.wga.hu/art/n/nicolau/altarpie.jpg,(active 1390-1408),Medieval,painter
Medieval_266,JACOPO del CASENTINO,https://www.wga.hu/art/j/jacopo/casentin/ancient1.jpg,(c. 1297-c. 1349),Medieval,painter
Medieval_267,"LORENZETTI, Ambrogio",https://www.wga.hu/art/l/lorenzet/ambrogio/various/2chapte3.jpg,(c. 1290-1348),Medieval,painter
Medieval_268,VITALE DA BOLOGNA,https://www.wga.hu/art/v/vitale/triptych.jpg,(1289/1309-1359/69),Medieval,painter
Medieval_269,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/verso_2/verso16.jpg,(c. 1255-1319),Medieval,painter
Medieval_270,"BROEDERLAM, Melchior",https://www.wga.hu/art/b/broederl/02right7.jpg,(c. 1355- c. 1411),Medieval,painter
Medieval_271,MASTER THEODERIC,https://www.wga.hu/art/m/master/theoderi/karlstei.jpg,(active 1350-70),Medieval,painter
Medieval_272,"STARNINA, Gherardo di Jacopo",https://www.wga.hu/art/s/starnina/vincent.jpg,(c. 1354-1409/13),Medieval,painter
Medieval_273,MARIOTTO DI NARDO,https://www.wga.hu/art/m/mariotto/scenes1.jpg,(active 1394-1424),Medieval,painter
Medieval_274,"CAPANNA, Puccio",https://www.wga.hu/art/c/capanna/2singing.jpg,(active 1338-1348),Medieval,painter
Medieval_275,MASTER of the Christ Church Coronation,https://www.wga.hu/art/m/master/christcc/madonna1.jpg,(active 1350-1380),Medieval,painter
Medieval_276,CATARINO,https://www.wga.hu/art/c/catarino/coronatx.jpg,(known 1362-1382),Medieval,painter
Medieval_277,"MEMMI, Lippo",https://www.wga.hu/art/m/memmi/various/virgin1.jpg,(c. 1285-c. 1361),Medieval,painter
Medieval_278,"DADDI, Bernardo",https://www.wga.hu/art/d/daddi/pancraz3.jpg,(c. 1280-1348),Medieval,painter
Medieval_279,"BULGARINI, Bartolommeo",https://www.wga.hu/art/b/bulgarin/madonn_c.jpg,(active 1337-1378),Medieval,painter
Medieval_280,"SALIMBENI, Lorenzo",https://www.wga.hu/art/s/salimbe/oratory/orator15.jpg,(1374-c. 1420),Medieval,painter
Medieval_281,BARTOLO DI FREDI,https://www.wga.hu/art/b/bartolo/presenta.jpg,(c. 1330-c. 1410),Medieval,painter
Medieval_282,THEOPHANES the Greek,https://www.wga.hu/art/t/theophan/deesis7.jpg,(c. 1340-c. 1410,Medieval,painter
Medieval_283,"ALBEREGNO, Jacobello",https://www.wga.hu/art/a/alberegn/apocaly.jpg,(died before1397),Medieval,painter
Medieval_284,NICCOLÒ DI PIETRO GERINI,https://www.wga.hu/art/n/niccolo/gerini/virgi_ch.jpg,(active 1366-1415),Medieval,painter
Medieval_285,LORENZO VENEZIANO,https://www.wga.hu/art/l/lorenzo/venezian/polyptid.jpg,(active 1356-1372),Medieval,painter
Medieval_286,ANDREA DA FIRENZE,https://www.wga.hu/art/a/andrea/firenze/spanish/4south1.jpg,(active 1343-1377),Medieval,painter
Medieval_287,MASTER of the Isaac Stories,https://www.wga.hu/art/m/master/isaac/isaac21.jpg,(active 1290s),Medieval,painter
Medieval_288,"LORENZETTI, Pietro",https://www.wga.hu/art/l/lorenzet/pietro/2/10carme4.jpg,(1290-1348),Medieval,painter
Medieval_289,"PUCCINELLI, Angelo",https://www.wga.hu/art/p/puccine/virginch.jpg,(active 1380-1407),Medieval,painter
Medieval_290,MASTER Bertram,https://www.wga.hu/art/m/master/bertram/grabow1.jpg,(c. 1345-1415),Medieval,painter
Medieval_291,CECCO DI PIETRO,https://www.wga.hu/art/c/cecco_p/xpanel2.jpg,(active 1370-1399),Medieval,painter
Medieval_292,STEFANO DI SANT'AGNESE,https://www.wga.hu/art/s/stefanos/virgchil.jpg,(active 1360-80),Medieval,painter
Medieval_293,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/cardinal.jpg,(1267-1337),Medieval,painter
Medieval_294,GIUSTO de' Menabuoi,https://www.wga.hu/art/g/giusto/various/triptyc3.jpg,(c. 13201391),Medieval,painter
Medieval_295,PIETRO DA RIMINI,https://www.wga.hu/art/p/pietro/rimini/nativity.jpg,(active 1300-1350),Medieval,painter
Medieval_296,LUCA DI TOMMÈ,https://www.wga.hu/art/l/luca/thomas4.jpg,(active 1356–1389),Medieval,painter
Medieval_297,GIOVANNI DA RIMINI,https://www.wga.hu/art/g/giovanni/rimini/life_chn.jpg,(active 1292-1336),Medieval,painter
Medieval_298,"NUZI, Allegretto",https://www.wga.hu/art/n/nuzi/saints3.jpg,(c. 1318-c. 1373),Medieval,painter
Medieval_299,UGOLINO-LORENZETTI,https://www.wga.hu/art/u/ugolino/lorenzet/prophets.jpg,(active 1340-60),Medieval,painter
Medieval_300,MASO DI BANCO,https://www.wga.hu/art/m/maso/various/north_up1.jpg,(active 1320-50),Medieval,painter
Medieval_301,"GADDI, Agnolo",https://www.wga.hu/art/g/gaddi/agnolo/various/crucifix.jpg,(c. 1350-1396),Medieval,painter
Medieval_302,NARDO DI CIONE,https://www.wga.hu/art/n/nardo/various/st_anna5.jpg,(c. 1320-c. 1365),Medieval,painter
Medieval_303,BARNABA DA MODENA,https://www.wga.hu/art/b/barnaba/virgin_c.jpg,(active 1361-1383),Medieval,painter
Medieval_304,PAOLO VENEZIANO,https://www.wga.hu/art/p/paolo/venezian/polyptif.jpg,(before 1300-c. 1360),Medieval,painter
Medieval_305,GIOVANNI DAL PONTE,https://www.wga.hu/art/g/giovanni/ponte/godfath2.jpg,(1385-c. 1438),Medieval,painter
Medieval_306,"RUBLYOV, Andrey",https://www.wga.hu/art/r/rublyov/annunci.jpg,(c. 1360-1430),Medieval,painter
Medieval_307,MASTER of the Palazzo Venezia Madonna,https://www.wga.hu/art/m/master/palazzo/madonna2.jpg,(active c. 1350),Medieval,painter
Medieval_308,GUIDO DA SIENA,https://www.wga.hu/art/g/guido/13altar.jpg,(active second half 13th cent.),Medieval,painter
Medieval_309,GIOVANNI DI BARTOLOMEO CRISTIANI,https://www.wga.hu/art/g/giovanni/bartolom/st_lucy.jpg,(c. 1340-c. 1398),Medieval,painter
Medieval_310,MASTER of San Lucchese,https://www.wga.hu/art/m/master/san_lucc/virgin_c.jpg,(active 1340-1370),Medieval,painter
Medieval_311,MASTER of San Francesco Bardi,https://www.wga.hu/art/m/master/san_fran/crucifix.jpg,(active 1240-1270),Medieval,painter
Medieval_312,MASTER of the Borgo Crucifix,https://www.wga.hu/art/m/master/borgo/borgo3.jpg,(active 1250-1270),Medieval,painter
Medieval_313,GUARIENTO d'Arpo,https://www.wga.hu/art/g/guarient/arpo3.jpg,(active 1338-1368),Medieval,painter
Medieval_314,SPINELLO ARETINO,https://www.wga.hu/art/s/spinello/spinello/twelve/manett09.jpg,(c. 1345-1410),Medieval,painter
Medieval_315,COPPO DI MARCOVALDO,https://www.wga.hu/art/c/coppo/madonna.jpg,(c. 1225-c. 1274),Medieval,painter
Medieval_316,"TSAFOURIS, Nikolaos",https://www.wga.hu/art/t/tsafouri/virgin.jpg,(?-1501),Medieval,painter
Medieval_317,"GADDI, Taddeo",https://www.wga.hu/art/g/gaddi/taddeo/panels/crucifix.jpg,(1300-1366),Medieval,painter
Medieval_318,MARGARITO D'AREZZO,https://www.wga.hu/art/m/margarit/madonna3.jpg,(active 1250-1290),Medieval,painter
Medieval_319,GRIFO DI TANCREDI,https://www.wga.hu/art/g/grifo/triptych.jpg,(active 1271-1303),Medieval,painter
Medieval_320,MARTINO DI BARTOLOMMEO,https://www.wga.hu/art/m/martino/saints.jpg,(active 1389-1435),Medieval,painter
Medieval_321,CIMABUE,https://www.wga.hu/art/c/cimabue/crucifix/cruci_a1.jpg,(c. 1240-c. 1302),Medieval,painter
Medieval_322,GIOVANNI DA MILANO,https://www.wga.hu/art/g/giovanni/milano/panels/predella.jpg,(active 1350-69),Medieval,painter
Medieval_323,PALMERINO DI GUIDO,https://www.wga.hu/art/p/palmerin/3nichola.jpg,(active around 1300),Medieval,painter
Medieval_324,DEODATO DI ORLANDI,https://www.wga.hu/art/d/deodato/grado2.jpg,(doc. 1284-1315),Medieval,painter
Medieval_325,GIOVANNI DEL BIONDO,https://www.wga.hu/art/g/giovanni/biondo/madonna1.jpg,(active 1356-1392),Medieval,painter
Medieval_326,MASTER of the Life of Saint John the Baptist,https://www.wga.hu/art/m/master/life_bap/scene1.jpg,(active 1325-1350),Medieval,painter
Medieval_327,NICCOLÒ DI BUONACCORSO,https://www.wga.hu/art/n/niccolo/buonacco/panel2.jpg,(active 1356-1388),Medieval,painter
Medieval_328,DIETISALVI DI SPEME,https://www.wga.hu/art/d/dietisal/crypt1.jpg,(active 1250-1291),Medieval,painter
Medieval_329,TADDEO DI BARTOLO,https://www.wga.hu/art/t/taddeo/head_ang.jpg,(1362/63-1422),Medieval,painter
Medieval_330,SEGNA DI BUONAVENTURE,https://www.wga.hu/art/s/segna/magdalen.jpg,(doc. 1298-c. 1331),Medieval,painter
Medieval_331,COLA DI PETRUCCIOLI,https://www.wga.hu/art/c/cola_p/virgin_c.jpg,(active 1372-1401),Medieval,painter
Medieval_332,SIMONE MARTINI,https://www.wga.hu/art/s/simone/4altars/4orvieto/21boston.jpg,(1280/85-1344),Medieval,painter
Medieval_333,"RUSUTI, Filippo",https://www.wga.hu/art/r/rusuti/facade.jpg,(active c. 1297-1317),Medieval,painter
Medieval_334,"BONSI, Giovanni",https://www.wga.hu/art/b/bonsi/polypty2.jpg,(active 1351-1375),Medieval,painter
Medieval_335,ANDREA di Vanni d'Andrea,https://www.wga.hu/art/a/andrea/vanni/s_franci1.jpg,(c. 1332-1414),Medieval,painter
Medieval_336,MASTER of Saint Cecilia,https://www.wga.hu/art/m/master/cecilia/virgin.jpg,(active 1300-1320),Medieval,painter
Medieval_337,ALTICHIERO da Zevio,https://www.wga.hu/art/a/altichie/2/2crucif3.jpg,(c. 1330-c. 1390),Medieval,painter
Medieval_338,PAOLO DI GIOVANNI FEI,https://www.wga.hu/art/p/paolo/fei/lactans1.jpg,(c. 1345-c. 1411),Medieval,painter
Medieval_339,TURINO VANNI,https://www.wga.hu/art/t/turino/baptism.jpg,(c. 1348-after 1438),Medieval,painter
Medieval_340,GUIDO DI GRAZIANO,https://www.wga.hu/art/g/guido_g/dossal.jpg,(active 1275-1300),Medieval,painter
Medieval_341,MARTINO DA VERONA,https://www.wga.hu/art/m/martinov/pulpit4.jpg,(d. 1412),Medieval,painter
Medieval_342,"RITZOS, Andreas",https://www.wga.hu/art/r/ritzos/dormitio.jpg,(c. 1422-c. 1492),Medieval,painter
Medieval_343,"BUFFALMACCO, Bounamico",https://www.wga.hu/art/b/buffalma/2lastju4.jpg,(active 1315-1336),Medieval,painter
Medieval_344,"TORRITI, Jacopo",https://www.wga.hu/art/t/torriti/other/0view1.jpg,(active c. 1270-1300),Medieval,painter
Medieval_345,TOMMASO DA MODENA,https://www.wga.hu/art/t/tommaso/40schola.jpg,(c. 1325-1379),Medieval,painter
Medieval_346,CENNI di Francesco di Ser Cenni,https://www.wga.hu/art/c/cenni/antipho2.jpg,(active 1369-1415),Medieval,painter
Medieval_347,LIPPO DI DALMASIO,https://www.wga.hu/art/l/lippo_d/humilit1.jpg,(c. 1350-1410),Medieval,painter
Medieval_348,MASTER of St Francis,https://www.wga.hu/art/m/master/francis/francis1.jpg,(active c. 1260-1280),Medieval,painter
Medieval_349,MASTER of the Trebon Altarpiece,https://www.wga.hu/art/m/master/trebon/adorati.jpg,(active 1380-1400),Medieval,painter
Medieval_350,PUCCIO DI SIMONE,https://www.wga.hu/art/p/puccio/madonna.jpg,(active 1343-1357),Medieval,painter
Medieval_351,MASTER of the Berswordt Altarpiece,https://www.wga.hu/art/m/master/bersword/bielefe.jpg,(active 1390s),Medieval,painter
Medieval_352,MASTER of the Albertini,https://www.wga.hu/art/m/master/albertin/virgin.jpg,(active 1310s),Medieval,painter
Medieval_353,UGOLINO DI NERIO,https://www.wga.hu/art/u/ugolino/nerio/1/4prede7.jpg,(active 1317-1339/49),Medieval,painter
Medieval_354,GIUNTA PISANO,https://www.wga.hu/art/g/giunta/crucifiz.jpg,(active c. 1229-c. 1254),Medieval,painter
Medieval_355,NICCOLÒ DI TOMMASO,https://www.wga.hu/art/n/niccolo/tommaso/virgin_s.jpg,(active 1350-1380),Medieval,painter
Medieval_356,"CAVALLINI, Pietro",https://www.wga.hu/art/c/cavallin/mosaic/1scene.jpg,(active 1273-1308),Medieval,painter
Medieval_357,NICCOLÒ DI SEGNA,https://www.wga.hu/art/n/niccolo/segna/resurre2.jpg,(active 1331-1345),Medieval,painter
Medieval_358,MASTER of Magdalen,https://www.wga.hu/art/m/master/magdalen/virgin_2.jpg,(active c. 1265-1290),Medieval,painter
Medieval_359,"BARONZIO, Giovanni",https://www.wga.hu/art/b/baronzio/colomba3.jpg,(active c. 1326-c. 1362),Medieval,painter
Medieval_360,GENTILE DA FABRIANO,https://www.wga.hu/art/g/gentile/quarate/14quarat.jpg,(1370-1427),Medieval,painter
Medieval_361,MASTER of the Pesaro Crucifix,https://www.wga.hu/art/m/master/pesaro/virgin_c.jpg,(active 1380-1400),Medieval,painter
Medieval_362,MEMMO DI FILIPPUCCIO,https://www.wga.hu/art/m/memmo/eroticse.jpg,(active 1288–1324),Medieval,painter
Medieval_363,"MAZZA, Tommaso del",https://www.wga.hu/art/m/mazza_t/triptyc2.jpg,(active 1375-1391),Medieval,painter
Medieval_364,MASTER of the Clarisse Panel,https://www.wga.hu/art/m/master/clarisse/virgin5.jpg,(documented 1274-1281),Medieval,painter
Medieval_365,NICCOLÒ DI SER SOZZO,https://www.wga.hu/art/n/niccolo/sozzo/virgin_c.jpg,(?-1363),Medieval,painter
Medieval_366,MASTER of the Pietà,https://www.wga.hu/art/m/master/pieta/crucifix.jpg,(active 1350-1375),Medieval,painter
Medieval_367,FRANCESCO DA RIMINI,https://www.wga.hu/art/f/franceso/012/clare3.jpg,(active 1320-1348),Medieval,painter
Medieval_368,JACOPO DI CIONE,https://www.wga.hu/art/j/jacopo/cione/2/nolime2.jpg,(c. 1325-c. 1399),Medieval,painter
Medieval_369,JACOPO del CASENTINO,https://www.wga.hu/art/j/jacopo/casentin/ancient2.jpg,(c. 1297-c. 1349),Medieval,painter
Medieval_370,"LORENZETTI, Ambrogio",https://www.wga.hu/art/l/lorenzet/ambrogio/various/39nichol.jpg,(c. 1290-1348),Medieval,painter
Medieval_371,VITALE DA BOLOGNA,https://www.wga.hu/art/v/vitale/umilta1.jpg,(1289/1309-1359/69),Medieval,painter
Medieval_372,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/verso_2/verso17.jpg,(c. 1255-1319),Medieval,painter
Medieval_373,"BROEDERLAM, Melchior",https://www.wga.hu/art/b/broederl/02right6.jpg,(c. 1355- c. 1411),Medieval,painter
Medieval_374,MASTER THEODERIC,https://www.wga.hu/art/m/master/theoderi/saint.jpg,(active 1350-70),Medieval,painter
Medieval_375,"STARNINA, Gherardo di Jacopo",https://www.wga.hu/art/s/starnina/thebaid3.jpg,(c. 1354-1409/13),Medieval,painter
Medieval_376,MARIOTTO DI NARDO,https://www.wga.hu/art/m/mariotto/scenes2.jpg,(active 1394-1424),Medieval,painter
Medieval_377,"CAPANNA, Puccio",https://www.wga.hu/art/c/capanna/3singing.jpg,(active 1338-1348),Medieval,painter
Medieval_378,CATARINO,https://www.wga.hu/art/c/catarino/corvirgin.jpg,(known 1362-1382),Medieval,painter
Medieval_379,"MEMMI, Lippo",https://www.wga.hu/art/m/memmi/various/virgin.jpg,(c. 1285-c. 1361),Medieval,painter
Medieval_380,"DADDI, Bernardo",https://www.wga.hu/art/d/daddi/s_cather.jpg,(c. 1280-1348),Medieval,painter
